RecordCategory,RecordSubCategory,StartDate,FinishDate
Feeding,Left Breast,Mar-9-2022 01:19,Mar-9-2022 01:31
Feeding,Right Breast,Mar-9-2022 02:48,Mar-9-2022 03:05
Feeding,Left Breast,Mar-9-2022 04:43,Mar-9-2022 05:00
Feeding,Left Breast,Mar-9-2022 05:14,Mar-9-2022 05:30
Feeding,Right Breast,Mar-9-2022 07:01,Mar-9-2022 07:53
Feeding,Left Breast,Mar-9-2022 08:55,Mar-9-2022 09:40
Feeding,Right Breast,Mar-9-2022 09:41,Mar-9-2022 09:54
Feeding,Right Breast,Mar-9-2022 12:32,Mar-9-2022 13:19
Feeding,Left Breast,Mar-9-2022 13:20,Mar-9-2022 13:40
Feeding,Left Breast,Mar-9-2022 15:15,Mar-9-2022 15:46
Feeding,Right Breast,Mar-9-2022 15:46,Mar-9-2022 15:58
Feeding,Right Breast,Mar-9-2022 18:05,Mar-9-2022 18:23
Feeding,Left Breast,Mar-9-2022 18:24,Mar-9-2022 18:54
Feeding,Right Breast,Mar-9-2022 19:17,Mar-9-2022 19:32
Feeding,Left Breast,Mar-9-2022 19:34,Mar-9-2022 19:55
Feeding,Left Breast,Mar-9-2022 21:02,Mar-9-2022 21:43
Feeding,Right Breast,Mar-9-2022 21:44,Mar-9-2022 22:00
Feeding,Right Breast,Mar-10-2022 01:29,Mar-10-2022 01:46
Feeding,Left Breast,Mar-10-2022 01:51,Mar-10-2022 02:04
Feeding,Left Breast,Mar-10-2022 02:22,Mar-10-2022 02:56
Feeding,Right Breast,Mar-10-2022 04:54,Mar-10-2022 05:15
Feeding,Left Breast,Mar-10-2022 06:15,Mar-10-2022 06:45
Feeding,Left Breast,Mar-10-2022 07:41,Mar-10-2022 07:49
Feeding,Left Breast,Mar-10-2022 07:53,Mar-10-2022 08:06
Feeding,Right Breast,Mar-10-2022 08:56,Mar-10-2022 09:23
Feeding,Left Breast,Mar-10-2022 09:23,Mar-10-2022 09:50
Feeding,Right Breast,Mar-10-2022 11:28,Mar-10-2022 12:09
Feeding,Left Breast,Mar-10-2022 12:09,Mar-10-2022 12:25
Feeding,Left Breast,Mar-10-2022 14:29,Mar-10-2022 14:48
Feeding,Right Breast,Mar-10-2022 14:48,Mar-10-2022 15:22
Feeding,Left Breast,Mar-10-2022 15:39,Mar-10-2022 15:53
Feeding,Right Breast,Mar-10-2022 18:02,Mar-10-2022 18:29
Feeding,Left Breast,Mar-10-2022 18:33,Mar-10-2022 18:53
Feeding,Right Breast,Mar-10-2022 20:04,Mar-10-2022 20:19
Feeding,Left Breast,Mar-10-2022 20:19,Mar-10-2022 20:52
Feeding,Right Breast,Mar-10-2022 21:12,Mar-10-2022 21:57
Feeding,Left Breast,Mar-11-2022 00:13,Mar-11-2022 00:33
Feeding,Right Breast,Mar-11-2022 03:14,Mar-11-2022 03:49
Feeding,Left Breast,Mar-11-2022 05:04,Mar-11-2022 06:00
Feeding,Right Breast,Mar-11-2022 06:14,Mar-11-2022 06:30
Feeding,Right Breast,Mar-11-2022 07:03,Mar-11-2022 07:17
Feeding,Left Breast,Mar-11-2022 08:21,Mar-11-2022 09:18
Feeding,Right Breast,Mar-11-2022 10:29,Mar-11-2022 10:54
Feeding,Left Breast,Mar-11-2022 11:39,Mar-11-2022 12:21
Feeding,Right Breast,Mar-11-2022 12:22,Mar-11-2022 12:31
Feeding,Left Breast,Mar-11-2022 14:17,Mar-11-2022 14:34
Feeding,Right Breast,Mar-11-2022 15:48,Mar-11-2022 16:25
Feeding,Left Breast,Mar-11-2022 16:32,Mar-11-2022 16:42
Feeding,Right Breast,Mar-11-2022 18:52,Mar-11-2022 19:13
Feeding,Left Breast,Mar-11-2022 19:13,Mar-11-2022 19:32
Feeding,Right Breast,Mar-11-2022 19:59,Mar-11-2022 20:12
Feeding,Left Breast,Mar-11-2022 20:12,Mar-11-2022 20:27
Feeding,Right Breast,Mar-11-2022 20:57,Mar-11-2022 21:41
Feeding,Left Breast,Mar-11-2022 21:42,Mar-11-2022 21:59
Feeding,Right Breast,Mar-12-2022 01:41,Mar-12-2022 02:02
Feeding,Left Breast,Mar-12-2022 03:29,Mar-12-2022 03:50
Feeding,Right Breast,Mar-12-2022 06:24,Mar-12-2022 07:10
Feeding,Left Breast,Mar-12-2022 08:23,Mar-12-2022 09:04
Feeding,Right Breast,Mar-12-2022 09:06,Mar-12-2022 09:14
Feeding,Left Breast,Mar-12-2022 11:25,Mar-12-2022 11:54
Feeding,Right Breast,Mar-12-2022 12:41,Mar-12-2022 12:56
Feeding,Left Breast,Mar-12-2022 13:09,Mar-12-2022 13:19
Feeding,Right Breast,Mar-12-2022 14:49,Mar-12-2022 15:06
Feeding,Left Breast,Mar-12-2022 15:06,Mar-12-2022 15:36
Feeding,Right Breast,Mar-12-2022 18:16,Mar-12-2022 18:50
Feeding,Left Breast,Mar-12-2022 18:50,Mar-12-2022 19:08
Feeding,Left Breast,Mar-12-2022 20:01,Mar-12-2022 20:32
Feeding,Right Breast,Mar-12-2022 20:46,Mar-12-2022 21:14
Feeding,Left Breast,Mar-12-2022 21:14,Mar-12-2022 21:56
Feeding,Right Breast,Mar-13-2022 01:05,Mar-13-2022 01:35
Feeding,Left Breast,Mar-13-2022 02:56,Mar-13-2022 03:24
Feeding,Right Breast,Mar-13-2022 03:33,Mar-13-2022 04:01
Feeding,Left Breast,Mar-13-2022 05:17,Mar-13-2022 05:36
Feeding,Right Breast,Mar-13-2022 07:18,Mar-13-2022 08:20
Feeding,Left Breast,Mar-13-2022 09:40,Mar-13-2022 10:14
Feeding,Left Breast,Mar-13-2022 13:26,Mar-13-2022 13:49
Feeding,Right Breast,Mar-13-2022 16:13,Mar-13-2022 16:32
Feeding,Left Breast,Mar-13-2022 16:32,Mar-13-2022 17:17
Feeding,Right Breast,Mar-13-2022 18:14,Mar-13-2022 18:35
Feeding,Left Breast,Mar-13-2022 19:46,Mar-13-2022 20:31
Feeding,Right Breast,Mar-13-2022 20:56,Mar-13-2022 22:05
Feeding,Left Breast,Mar-14-2022 01:32,Mar-14-2022 01:50
Feeding,Left Breast,Mar-14-2022 04:12,Mar-14-2022 04:32
Feeding,Right Breast,Mar-14-2022 05:53,Mar-14-2022 06:11
Feeding,Right Breast,Mar-14-2022 07:37,Mar-14-2022 07:57
Feeding,Left Breast,Mar-14-2022 08:52,Mar-14-2022 09:56
Feeding,Right Breast,Mar-14-2022 10:58,Mar-14-2022 11:07
Feeding,Left Breast,Mar-14-2022 11:37,Mar-14-2022 12:01
Feeding,Right Breast,Mar-14-2022 14:02,Mar-14-2022 14:22
Feeding,Left Breast,Mar-14-2022 15:18,Mar-14-2022 15:28
Feeding,Right Breast,Mar-14-2022 15:34,Mar-14-2022 16:00
Feeding,Left Breast,Mar-14-2022 17:59,Mar-14-2022 18:34
Feeding,Right Breast,Mar-14-2022 19:58,Mar-14-2022 20:30
Feeding,Left Breast,Mar-14-2022 20:49,Mar-14-2022 22:17
Feeding,Right Breast,Mar-15-2022 02:39,Mar-15-2022 03:08
Feeding,Left Breast,Mar-15-2022 03:18,Mar-15-2022 03:38
Feeding,Right Breast,Mar-15-2022 06:15,Mar-15-2022 06:41
Feeding,Left Breast,Mar-15-2022 08:01,Mar-15-2022 08:26
Feeding,Right Breast,Mar-15-2022 08:26,Mar-15-2022 09:03
Feeding,Right Breast,Mar-15-2022 11:22,Mar-15-2022 11:45
Feeding,Left Breast,Mar-15-2022 12:10,Mar-15-2022 12:24
Feeding,Right Breast,Mar-15-2022 12:25,Mar-15-2022 12:46
Feeding,Right Breast,Mar-15-2022 13:19,Mar-15-2022 13:31
Feeding,Left Breast,Mar-15-2022 14:40,Mar-15-2022 15:09
Feeding,Right Breast,Mar-15-2022 15:10,Mar-15-2022 15:19
Feeding,Left Breast,Mar-15-2022 15:58,Mar-15-2022 16:10
Feeding,Right Breast,Mar-15-2022 17:41,Mar-15-2022 17:52
Feeding,Left Breast,Mar-15-2022 17:53,Mar-15-2022 18:10
Feeding,Left Breast,Mar-15-2022 19:06,Mar-15-2022 19:28
Feeding,Right Breast,Mar-15-2022 20:14,Mar-15-2022 21:04
Feeding,Left Breast,Mar-15-2022 21:19,Mar-15-2022 21:50
Feeding,Right Breast,Mar-16-2022 02:02,Mar-16-2022 02:15
Feeding,Left Breast,Mar-16-2022 03:45,Mar-16-2022 04:06
Feeding,Right Breast,Mar-16-2022 06:41,Mar-16-2022 06:51
Feeding,Right Breast,Mar-16-2022 07:56,Mar-16-2022 08:20
Feeding,Left Breast,Mar-16-2022 08:20,Mar-16-2022 09:00
Feeding,Right Breast,Mar-16-2022 12:16,Mar-16-2022 12:36
Feeding,Left Breast,Mar-16-2022 12:36,Mar-16-2022 12:53
Feeding,Left Breast,Mar-16-2022 14:46,Mar-16-2022 15:13
Feeding,Right Breast,Mar-16-2022 15:14,Mar-16-2022 15:47
Feeding,Right Breast,Mar-16-2022 17:30,Mar-16-2022 18:22
Feeding,Left Breast,Mar-16-2022 18:22,Mar-16-2022 18:51
Feeding,Left Breast,Mar-16-2022 20:09,Mar-16-2022 20:32
Feeding,Right Breast,Mar-16-2022 21:03,Mar-16-2022 21:35
Feeding,Left Breast,Mar-16-2022 21:35,Mar-16-2022 21:50
Feeding,Right Breast,Mar-17-2022 02:26,Mar-17-2022 03:05
Feeding,Left Breast,Mar-17-2022 04:40,Mar-17-2022 05:11
Feeding,Left Breast,Mar-17-2022 05:20,Mar-17-2022 05:38
Feeding,Right Breast,Mar-17-2022 08:18,Mar-17-2022 08:36
Feeding,Left Breast,Mar-17-2022 08:36,Mar-17-2022 08:56
Feeding,Right Breast,Mar-17-2022 09:50,Mar-17-2022 10:02
Feeding,Left Breast,Mar-17-2022 12:10,Mar-17-2022 12:30
Feeding,Right Breast,Mar-17-2022 14:42,Mar-17-2022 15:09
Feeding,Left Breast,Mar-17-2022 15:11,Mar-17-2022 15:47
Feeding,Right Breast,Mar-17-2022 18:35,Mar-17-2022 18:59
Feeding,Left Breast,Mar-17-2022 19:52,Mar-17-2022 20:41
Feeding,Right Breast,Mar-17-2022 21:12,Mar-17-2022 21:46
Feeding,Left Breast,Mar-17-2022 21:57,Mar-17-2022 22:10
Feeding,Right Breast,Mar-18-2022 00:31,Mar-18-2022 01:36
Feeding,Left Breast,Mar-18-2022 03:00,Mar-18-2022 03:22
Feeding,Right Breast,Mar-18-2022 05:09,Mar-18-2022 05:18
Feeding,Right Breast,Mar-18-2022 06:20,Mar-18-2022 07:11
Feeding,Left Breast,Mar-18-2022 08:14,Mar-18-2022 09:00
Feeding,Right Breast,Mar-18-2022 10:24,Mar-18-2022 10:34
Feeding,Left Breast,Mar-18-2022 10:34,Mar-18-2022 11:09
Feeding,Left Breast,Mar-18-2022 13:05,Mar-18-2022 13:21
Feeding,Right Breast,Mar-18-2022 13:21,Mar-18-2022 13:34
Feeding,Right Breast,Mar-18-2022 15:26,Mar-18-2022 15:35
Feeding,Left Breast,Mar-18-2022 15:38,Mar-18-2022 15:49
Feeding,Left Breast,Mar-18-2022 15:53,Mar-18-2022 16:01
Feeding,Right Breast,Mar-18-2022 16:09,Mar-18-2022 16:29
Feeding,Right Breast,Mar-18-2022 18:32,Mar-18-2022 18:44
Feeding,Left Breast,Mar-18-2022 18:44,Mar-18-2022 19:01
Feeding,Left Breast,Mar-18-2022 19:51,Mar-18-2022 20:32
Feeding,Right Breast,Mar-18-2022 20:58,Mar-18-2022 21:24
Feeding,Left Breast,Mar-18-2022 21:24,Mar-18-2022 21:53
Feeding,Right Breast,Mar-19-2022 02:19,Mar-19-2022 03:05
Feeding,Left Breast,Mar-19-2022 05:31,Mar-19-2022 06:02
Feeding,Right Breast,Mar-19-2022 06:27,Mar-19-2022 06:36
Feeding,Left Breast,Mar-19-2022 08:00,Mar-19-2022 08:31
Feeding,Right Breast,Mar-19-2022 08:33,Mar-19-2022 08:51
Feeding,Left Breast,Mar-19-2022 09:06,Mar-19-2022 09:16
Feeding,Right Breast,Mar-19-2022 12:32,Mar-19-2022 12:51
Feeding,Left Breast,Mar-19-2022 12:52,Mar-19-2022 13:03
Feeding,Right Breast,Mar-19-2022 14:56,Mar-19-2022 15:14
Feeding,Left Breast,Mar-19-2022 15:16,Mar-19-2022 15:39
Feeding,Left Breast,Mar-19-2022 16:54,Mar-19-2022 17:17
Feeding,Right Breast,Mar-19-2022 18:44,Mar-19-2022 19:00
Feeding,Left Breast,Mar-19-2022 19:02,Mar-19-2022 19:23
Feeding,Left Breast,Mar-19-2022 20:05,Mar-19-2022 20:54
Feeding,Right Breast,Mar-19-2022 21:10,Mar-19-2022 21:44
Feeding,Right Breast,Mar-20-2022 00:09,Mar-20-2022 00:31
Feeding,Left Breast,Mar-20-2022 04:08,Mar-20-2022 04:39
Feeding,Right Breast,Mar-20-2022 05:56,Mar-20-2022 06:15
Feeding,Right Breast,Mar-20-2022 07:16,Mar-20-2022 07:31
Feeding,Left Breast,Mar-20-2022 08:27,Mar-20-2022 09:19
Feeding,Right Breast,Mar-20-2022 09:19,Mar-20-2022 09:41
Feeding,Right Breast,Mar-20-2022 12:22,Mar-20-2022 12:47
Feeding,Left Breast,Mar-20-2022 13:08,Mar-20-2022 14:09
Feeding,Right Breast,Mar-20-2022 14:54,Mar-20-2022 15:35
Feeding,Right Breast,Mar-20-2022 17:58,Mar-20-2022 18:15
Feeding,Left Breast,Mar-20-2022 18:18,Mar-20-2022 19:08
Feeding,Right Breast,Mar-20-2022 20:23,Mar-20-2022 20:31
Feeding,Right Breast,Mar-20-2022 20:56,Mar-20-2022 21:32
Feeding,Left Breast,Mar-20-2022 21:33,Mar-20-2022 22:26
Feeding,Right Breast,Mar-21-2022 03:25,Mar-21-2022 03:45
Feeding,Left Breast,Mar-21-2022 05:26,Mar-21-2022 05:45
Feeding,Left Breast,Mar-21-2022 07:01,Mar-21-2022 07:07
Feeding,Right Breast,Mar-21-2022 08:05,Mar-21-2022 08:26
Feeding,Left Breast,Mar-21-2022 08:26,Mar-21-2022 08:59
Feeding,Right Breast,Mar-21-2022 11:44,Mar-21-2022 12:05
Feeding,Left Breast,Mar-21-2022 13:50,Mar-21-2022 14:22
Feeding,Right Breast,Mar-21-2022 15:57,Mar-21-2022 16:26
Feeding,Left Breast,Mar-21-2022 18:15,Mar-21-2022 18:55
Feeding,Right Breast,Mar-21-2022 20:07,Mar-21-2022 20:40
Feeding,Left Breast,Mar-21-2022 20:52,Mar-21-2022 21:21
Feeding,Right Breast,Mar-21-2022 21:23,Mar-21-2022 21:51
Feeding,Left Breast,Mar-22-2022 02:34,Mar-22-2022 03:35
Feeding,Right Breast,Mar-22-2022 05:19,Mar-22-2022 05:49
Feeding,Right Breast,Mar-22-2022 07:00,Mar-22-2022 07:20
Feeding,Left Breast,Mar-22-2022 08:15,Mar-22-2022 09:29
Feeding,Right Breast,Mar-22-2022 11:37,Mar-22-2022 12:25
Feeding,Left Breast,Mar-22-2022 13:39,Mar-22-2022 13:58
Feeding,Right Breast,Mar-22-2022 16:04,Mar-22-2022 17:07
Feeding,Left Breast,Mar-22-2022 18:40,Mar-22-2022 19:17
Feeding,Right Breast,Mar-22-2022 20:16,Mar-22-2022 20:33
Feeding,Left Breast,Mar-22-2022 20:54,Mar-22-2022 21:20
Feeding,Right Breast,Mar-22-2022 21:22,Mar-22-2022 21:37
Feeding,Left Breast,Mar-23-2022 03:29,Mar-23-2022 03:47
Feeding,Right Breast,Mar-23-2022 06:45,Mar-23-2022 06:54
Feeding,Right Breast,Mar-23-2022 07:43,Mar-23-2022 07:52
Feeding,Left Breast,Mar-23-2022 07:53,Mar-23-2022 08:16
Feeding,Right Breast,Mar-23-2022 08:21,Mar-23-2022 08:35
Feeding,Right Breast,Mar-23-2022 11:19,Mar-23-2022 11:38
Feeding,Left Breast,Mar-23-2022 11:39,Mar-23-2022 13:00
Feeding,Right Breast,Mar-23-2022 13:53,Mar-23-2022 14:37
Feeding,Left Breast,Mar-23-2022 16:29,Mar-23-2022 16:45
Feeding,Right Breast,Mar-23-2022 16:47,Mar-23-2022 17:14
Feeding,Right Breast,Mar-23-2022 18:52,Mar-23-2022 18:58
Feeding,Left Breast,Mar-23-2022 18:58,Mar-23-2022 19:10
Feeding,Right Breast,Mar-23-2022 20:28,Mar-23-2022 20:44
Feeding,Left Breast,Mar-23-2022 20:59,Mar-23-2022 21:35
Feeding,Right Breast,Mar-23-2022 21:37,Mar-23-2022 21:58
Feeding,Right Breast,Mar-24-2022 00:12,Mar-24-2022 00:31
Feeding,Left Breast,Mar-24-2022 02:57,Mar-24-2022 03:10
Feeding,Left Breast,Mar-24-2022 05:59,Mar-24-2022 06:41
Feeding,Right Breast,Mar-24-2022 07:54,Mar-24-2022 08:28
Feeding,Left Breast,Mar-24-2022 08:49,Mar-24-2022 09:48
Feeding,Right Breast,Mar-24-2022 12:38,Mar-24-2022 13:21
Feeding,Left Breast,Mar-24-2022 15:31,Mar-24-2022 16:18
Feeding,Right Breast,Mar-24-2022 18:31,Mar-24-2022 18:47
Feeding,Right Breast,Mar-24-2022 19:14,Mar-24-2022 19:22
Feeding,Right Breast,Mar-24-2022 19:50,Mar-24-2022 20:02
Feeding,Left Breast,Mar-24-2022 20:02,Mar-24-2022 20:13
Feeding,Left Breast,Mar-24-2022 20:51,Mar-24-2022 21:35
Feeding,Right Breast,Mar-24-2022 21:35,Mar-24-2022 21:50
Feeding,Right Breast,Mar-25-2022 02:33,Mar-25-2022 03:00
Feeding,Right Breast,Mar-25-2022 04:53,Mar-25-2022 05:16
Feeding,Left Breast,Mar-25-2022 05:16,Mar-25-2022 05:44
Feeding,Right Breast,Mar-25-2022 07:52,Mar-25-2022 08:17
Feeding,Left Breast,Mar-25-2022 08:18,Mar-25-2022 08:38
Feeding,Right Breast,Mar-25-2022 09:20,Mar-25-2022 09:33
Feeding,Left Breast,Mar-25-2022 09:33,Mar-25-2022 09:49
Feeding,Left Breast,Mar-25-2022 12:18,Mar-25-2022 12:36
Feeding,Left Breast,Mar-25-2022 13:00,Mar-25-2022 13:11
Feeding,Right Breast,Mar-25-2022 14:15,Mar-25-2022 14:29
Feeding,Right Breast,Mar-25-2022 15:57,Mar-25-2022 16:13
Feeding,Left Breast,Mar-25-2022 16:13,Mar-25-2022 16:35
Feeding,Left Breast,Mar-25-2022 18:23,Mar-25-2022 18:36
Feeding,Right Breast,Mar-25-2022 19:03,Mar-25-2022 19:20
Feeding,Right Breast,Mar-25-2022 20:02,Mar-25-2022 20:16
Feeding,Left Breast,Mar-25-2022 20:17,Mar-25-2022 20:34
Feeding,Right Breast,Mar-25-2022 20:58,Mar-25-2022 21:05
Feeding,Left Breast,Mar-25-2022 21:05,Mar-25-2022 21:44
Feeding,Right Breast,Mar-25-2022 21:44,Mar-25-2022 22:04
Feeding,Right Breast,Mar-26-2022 02:24,Mar-26-2022 03:03
Feeding,Left Breast,Mar-26-2022 04:49,Mar-26-2022 05:00
Feeding,Right Breast,Mar-26-2022 06:19,Mar-26-2022 06:48
Feeding,Left Breast,Mar-26-2022 07:50,Mar-26-2022 08:34
Feeding,Right Breast,Mar-26-2022 09:03,Mar-26-2022 09:12
Feeding,Left Breast,Mar-26-2022 12:25,Mar-26-2022 13:09
Feeding,Right Breast,Mar-26-2022 15:47,Mar-26-2022 16:09
Feeding,Left Breast,Mar-26-2022 16:36,Mar-26-2022 16:48
Feeding,Right Breast,Mar-26-2022 18:41,Mar-26-2022 19:06
Feeding,Left Breast,Mar-26-2022 19:07,Mar-26-2022 19:17
Feeding,Right Breast,Mar-26-2022 20:24,Mar-26-2022 20:58
Feeding,Left Breast,Mar-26-2022 21:05,Mar-26-2022 21:32
Feeding,Right Breast,Mar-27-2022 04:05,Mar-27-2022 04:28
Feeding,Right Breast,Mar-27-2022 04:33,Mar-27-2022 04:49
Feeding,Left Breast,Mar-27-2022 06:09,Mar-27-2022 06:21
Feeding,Left Breast,Mar-27-2022 07:27,Mar-27-2022 07:50
Feeding,Right Breast,Mar-27-2022 08:55,Mar-27-2022 08:56
Feeding,Right Breast,Mar-27-2022 09:11,Mar-27-2022 09:53
Feeding,Right Breast,Mar-27-2022 12:38,Mar-27-2022 13:13
Feeding,Left Breast,Mar-27-2022 13:13,Mar-27-2022 13:37
Feeding,Left Breast,Mar-27-2022 16:34,Mar-27-2022 17:48
Feeding,Right Breast,Mar-27-2022 18:56,Mar-27-2022 19:04
Feeding,Right Breast,Mar-27-2022 19:31,Mar-27-2022 19:56
Feeding,Left Breast,Mar-27-2022 20:47,Mar-27-2022 21:37
Feeding,Right Breast,Mar-27-2022 21:39,Mar-27-2022 21:58
Feeding,Right Breast,Mar-28-2022 02:30,Mar-28-2022 03:01
Feeding,Left Breast,Mar-28-2022 05:06,Mar-28-2022 05:15
Feeding,Left Breast,Mar-28-2022 06:28,Mar-28-2022 06:51
Feeding,Right Breast,Mar-28-2022 08:35,Mar-28-2022 08:55
Feeding,Left Breast,Mar-28-2022 08:56,Mar-28-2022 09:36
Feeding,Right Breast,Mar-28-2022 11:35,Mar-28-2022 12:04
Feeding,Left Breast,Mar-28-2022 12:27,Mar-28-2022 12:35
Feeding,Right Breast,Mar-28-2022 15:08,Mar-28-2022 15:26
Feeding,Left Breast,Mar-28-2022 15:27,Mar-28-2022 15:45
Feeding,Left Breast,Mar-28-2022 15:55,Mar-28-2022 16:13
Feeding,Left Breast,Mar-28-2022 16:21,Mar-28-2022 16:33
Feeding,Right Breast,Mar-28-2022 17:53,Mar-28-2022 18:39
Feeding,Left Breast,Mar-28-2022 19:50,Mar-28-2022 20:39
Feeding,Right Breast,Mar-28-2022 20:56,Mar-28-2022 21:20
Feeding,Left Breast,Mar-28-2022 21:20,Mar-28-2022 21:42
Feeding,Right Breast,Mar-28-2022 21:42,Mar-28-2022 21:52
Feeding,Right Breast,Mar-28-2022 21:56,Mar-28-2022 21:58
Feeding,Left Breast,Mar-28-2022 21:58,Mar-28-2022 22:07
Feeding,Right Breast,Mar-29-2022 01:44,Mar-29-2022 02:20
Feeding,Right Breast,Mar-29-2022 06:42,Mar-29-2022 06:54
Feeding,Left Breast,Mar-29-2022 04:54,Mar-29-2022 05:20
Feeding,Left Breast,Mar-29-2022 07:57,Mar-29-2022 08:40
Feeding,Right Breast,Mar-29-2022 08:46,Mar-29-2022 08:54
Feeding,Left Breast,Mar-29-2022 11:09,Mar-29-2022 11:16
Feeding,Right Breast,Mar-29-2022 11:17,Mar-29-2022 11:47
Feeding,Right Breast,Mar-29-2022 13:44,Mar-29-2022 13:49
Feeding,Left Breast,Mar-29-2022 16:01,Mar-29-2022 16:16
Feeding,Left Breast,Mar-29-2022 16:21,Mar-29-2022 16:45
Feeding,Right Breast,Mar-29-2022 19:16,Mar-29-2022 19:49
Feeding,Left Breast,Mar-29-2022 20:39,Mar-29-2022 20:56
Feeding,Left Breast,Mar-29-2022 21:09,Mar-29-2022 21:35
Feeding,Right Breast,Mar-29-2022 21:36,Mar-29-2022 21:52
Feeding,Right Breast,Mar-30-2022 01:59,Mar-30-2022 02:11
Feeding,Right Breast,Mar-30-2022 04:50,Mar-30-2022 05:28
Feeding,Left Breast,Mar-30-2022 05:30,Mar-30-2022 06:04
Feeding,Right Breast,Mar-30-2022 08:01,Mar-30-2022 08:30
Feeding,Left Breast,Mar-30-2022 08:31,Mar-30-2022 09:01
Feeding,Left Breast,Mar-30-2022 11:36,Mar-30-2022 12:13
Feeding,Right Breast,Mar-30-2022 12:15,Mar-30-2022 12:28
Feeding,Right Breast,Mar-30-2022 15:08,Mar-30-2022 15:25
Feeding,Left Breast,Mar-30-2022 15:25,Mar-30-2022 15:43
Feeding,Right Breast,Mar-30-2022 15:45,Mar-30-2022 15:50
Feeding,Left Breast,Mar-30-2022 16:34,Mar-30-2022 16:45
Feeding,Right Breast,Mar-30-2022 19:04,Mar-30-2022 19:23
Feeding,Left Breast,Mar-30-2022 19:24,Mar-30-2022 19:43
Feeding,Left Breast,Mar-30-2022 20:55,Mar-30-2022 21:34
Feeding,Right Breast,Mar-30-2022 21:36,Mar-30-2022 21:50
Feeding,Right Breast,Mar-31-2022 02:21,Mar-31-2022 03:12
Feeding,Left Breast,Mar-31-2022 04:54,Mar-31-2022 05:15
Feeding,Right Breast,Mar-31-2022 08:27,Mar-31-2022 08:39
Feeding,Left Breast,Mar-31-2022 08:40,Mar-31-2022 08:57
Feeding,Right Breast,Mar-31-2022 09:30,Mar-31-2022 09:35
Feeding,Left Breast,Mar-31-2022 11:45,Mar-31-2022 12:09
Feeding,Right Breast,Mar-31-2022 13:42,Mar-31-2022 14:03
Feeding,Left Breast,Mar-31-2022 16:29,Mar-31-2022 17:14
Feeding,Right Breast,Mar-31-2022 17:16,Mar-31-2022 17:27
Feeding,Right Breast,Mar-31-2022 19:26,Mar-31-2022 19:50
Feeding,Left Breast,Mar-31-2022 20:25,Mar-31-2022 20:50
Feeding,Right Breast,Mar-31-2022 21:04,Mar-31-2022 21:23
Feeding,Left Breast,Mar-31-2022 21:24,Mar-31-2022 22:16
Feeding,Right Breast,Apr-1-2022 02:57,Apr-1-2022 03:38
Feeding,Left Breast,Apr-1-2022 06:18,Apr-1-2022 06:40
Feeding,Left Breast,Apr-1-2022 05:32,Apr-1-2022 05:37
Feeding,Right Breast,Apr-1-2022 08:32,Apr-1-2022 08:43
Feeding,Left Breast,Apr-1-2022 08:43,Apr-1-2022 08:59
Feeding,Right Breast,Apr-1-2022 09:00,Apr-1-2022 09:02
Feeding,Left Breast,Apr-1-2022 11:41,Apr-1-2022 11:58
Feeding,Right Breast,Apr-1-2022 11:58,Apr-1-2022 12:04
Feeding,Right Breast,Apr-1-2022 12:48,Apr-1-2022 12:52
Feeding,Right Breast,Apr-1-2022 15:24,Apr-1-2022 15:31
Feeding,Left Breast,Apr-1-2022 15:31,Apr-1-2022 15:51
Feeding,Right Breast,Apr-1-2022 18:26,Apr-1-2022 18:37
Feeding,Left Breast,Apr-1-2022 18:52,Apr-1-2022 19:10
Feeding,Right Breast,Apr-1-2022 20:15,Apr-1-2022 20:24
Feeding,Right Breast,Apr-1-2022 20:58,Apr-1-2022 21:40
Feeding,Left Breast,Apr-1-2022 21:40,Apr-1-2022 22:08
Feeding,Left Breast,Apr-2-2022 01:38,Apr-2-2022 02:00
Feeding,Right Breast,Apr-2-2022 05:45,Apr-2-2022 06:29
Feeding,Right Breast,Apr-2-2022 06:45,Apr-2-2022 07:00
Feeding,Left Breast,Apr-2-2022 08:03,Apr-2-2022 08:43
Feeding,Right Breast,Apr-2-2022 11:40,Apr-2-2022 11:56
Feeding,Left Breast,Apr-2-2022 11:57,Apr-2-2022 12:41
Feeding,Right Breast,Apr-2-2022 13:26,Apr-2-2022 13:46
Feeding,Right Breast,Apr-2-2022 16:09,Apr-2-2022 16:26
Feeding,Left Breast,Apr-2-2022 16:27,Apr-2-2022 16:38
Feeding,Left Breast,Apr-2-2022 17:23,Apr-2-2022 17:29
Feeding,Left Breast,Apr-2-2022 17:41,Apr-2-2022 17:51
Feeding,Right Breast,Apr-2-2022 20:00,Apr-2-2022 20:10
Feeding,Right Breast,Apr-2-2022 20:42,Apr-2-2022 21:21
Feeding,Left Breast,Apr-2-2022 21:30,Apr-2-2022 22:06
Feeding,Left Breast,Apr-3-2022 01:41,Apr-3-2022 01:58
Feeding,Right Breast,Apr-3-2022 04:34,Apr-3-2022 05:13
Feeding,Right Breast,Apr-3-2022 05:38,Apr-3-2022 06:08
Feeding,Left Breast,Apr-3-2022 06:36,Apr-3-2022 06:49
Feeding,Left Breast,Apr-3-2022 08:10,Apr-3-2022 08:38
Feeding,Right Breast,Apr-3-2022 08:42,Apr-3-2022 08:51
Feeding,Right Breast,Apr-3-2022 09:43,Apr-3-2022 09:54
